Date,User,Kind,Max Mode,Model,Tokens,Cost
"Jul 2, 09:50 AM","You","ultra","Yes","claude-4-opus-thinking","43,948","Included"
"Jul 2, 09:50 AM","You","ultra","Yes","claude-4-opus-thinking","42,278","Included"
"Jul 2, 09:50 AM","You","ultra","Yes","claude-4-opus-thinking","39,914","Included"
"Jul 2, 09:49 AM","You","ultra","Yes","claude-4-opus-thinking","36,122","Included"
"Jul 2, 09:49 AM","You","ultra","Yes","claude-4-opus-thinking","34,058","Included"
"Jul 2, 09:49 AM","You","ultra","Yes","claude-4-opus-thinking","33,566","Included"
"Jul 2, 09:49 AM","You","ultra","Yes","claude-4-opus-thinking","30,223","Included"
"Jul 2, 09:49 AM","You","ultra","Yes","claude-4-opus-thinking","28,823","Included"
"Jul 2, 09:49 AM","You","ultra","Yes","claude-4-opus-thinking","19,007","Included"
"Jul 2, 09:33 AM","You","ultra","Yes","claude-4-opus-thinking","44,296","Included"
"Jul 2, 09:33 AM","You","ultra","Yes","claude-4-opus-thinking","43,518","Included"
"Jul 2, 09:33 AM","You","ultra","Yes","claude-4-opus-thinking","43,243","Included"
"Jul 2, 09:32 AM","You","ultra","Yes","claude-4-opus-thinking","41,355","Included"
"Jul 2, 09:31 AM","You","ultra","Yes","claude-4-opus-thinking","40,390","Included"
"Jul 2, 09:31 AM","You","ultra","Yes","claude-4-opus-thinking","37,302","Included"
"Jul 2, 09:31 AM","You","ultra","Yes","claude-4-opus-thinking","36,972","Included"
"Jul 2, 09:31 AM","You","ultra","Yes","claude-4-opus-thinking","36,363","Included"
"Jul 2, 09:31 AM","You","ultra","Yes","claude-4-opus-thinking","35,824","Included"
"Jul 2, 09:30 AM","You","ultra","Yes","claude-4-opus-thinking","35,438","Included"
"Jul 2, 09:30 AM","You","ultra","Yes","claude-4-opus-thinking","31,756","Included"
"Jul 2, 09:30 AM","You","ultra","Yes","claude-4-opus-thinking","31,474","Included"
"Jul 2, 09:29 AM","You","ultra","Yes","claude-4-opus-thinking","31,060","Included"
"Jul 2, 09:29 AM","You","ultra","Yes","claude-4-opus-thinking","30,363","Included"
"Jul 2, 09:29 AM","You","ultra","Yes","claude-4-opus-thinking","27,692","Included"
"Jul 2, 09:29 AM","You","ultra","Yes","claude-4-opus-thinking","14,895","Included"
"Jul 2, 09:00 AM","You","ultra","Yes","claude-4-sonnet","109,455","Included"
"Jul 2, 09:00 AM","You","ultra","Yes","claude-4-sonnet","109,089","Included"
"Jul 2, 09:00 AM","You","ultra","Yes","claude-4-sonnet","108,799","Included"
"Jul 2, 09:00 AM","You","ultra","Yes","claude-4-sonnet","108,540","Included"
"Jul 2, 09:00 AM","You","ultra","Yes","claude-4-sonnet","108,092","Included"
"Jul 2, 08:59 AM","You","ultra","Yes","claude-4-sonnet","105,135","Included"
"Jul 2, 08:59 AM","You","ultra","Yes","claude-4-sonnet","104,589","Included"
"Jul 2, 08:58 AM","You","ultra","Yes","claude-4-sonnet","104,264","Included"
"Jul 2, 08:58 AM","You","ultra","Yes","claude-4-sonnet","103,609","Included"
"Jul 2, 08:57 AM","You","Errored, Not Charged","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:57 AM","You","ultra","Yes","claude-4-sonnet","103,075","Included"
"Jul 2, 08:57 AM","You","ultra","Yes","claude-4-sonnet","102,575","Included"
"Jul 2, 08:57 AM","You","ultra","Yes","claude-4-sonnet","102,251","Included"
"Jul 2, 08:56 AM","You","ultra","Yes","claude-4-sonnet","101,857","Included"
"Jul 2, 08:56 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:56 AM","You","ultra","Yes","claude-4-sonnet","101,264","Included"
"Jul 2, 08:56 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:56 AM","You","ultra","Yes","claude-4-sonnet","100,744","Included"
"Jul 2, 08:54 AM","You","Errored, Not Charged","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:54 AM","You","ultra","Yes","claude-4-sonnet","99,661","Included"
"Jul 2, 08:54 AM","You","ultra","Yes","claude-4-sonnet","98,756","Included"
"Jul 2, 08:53 AM","You","Errored, Not Charged","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:53 AM","You","Errored, Not Charged","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:53 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:53 AM","You","ultra","Yes","claude-4-sonnet","87,316","Included"
"Jul 2, 08:53 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:53 AM","You","ultra","Yes","claude-4-sonnet","86,725","Included"
"Jul 2, 08:53 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:53 AM","You","ultra","Yes","claude-4-sonnet","85,889","Included"
"Jul 2, 08:53 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:53 AM","You","ultra","Yes","claude-4-sonnet","75,910","Included"
"Jul 2, 08:53 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:53 AM","You","ultra","Yes","claude-4-sonnet","67,815","Included"
"Jul 2, 08:53 AM","You","Errored, Not Charged","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:52 AM","You","Errored, Not Charged","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:52 AM","You","ultra","Yes","claude-4-sonnet","67,117","Included"
"Jul 2, 08:52 AM","You","ultra","Yes","claude-4-sonnet","65,516","Included"
"Jul 2, 08:52 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:52 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:52 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:52 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:51 AM","You","ultra","Yes","claude-4-sonnet","63,559","Included"
"Jul 2, 08:51 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:51 AM","You","ultra","Yes","claude-4-sonnet","56,074","Included"
"Jul 2, 08:51 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:51 AM","You","ultra","Yes","claude-4-sonnet","42,302","Included"
"Jul 2, 08:51 AM","You","Errored, Not Charged","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:51 AM","You","ultra","Yes","claude-4-sonnet","41,726","Included"
"Jul 2, 08:51 AM","You","ultra","Yes","claude-4-sonnet","41,000","Included"
"Jul 2, 08:50 AM","You","ultra","Yes","claude-4-sonnet","39,671","Included"
"Jul 2, 08:50 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:50 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:50 AM","You","ultra","Yes","claude-4-sonnet","27,288","Included"
"Jul 2, 08:50 AM","You","ultra","Yes","claude-4-sonnet","24,946","Included"
"Jul 2, 08:50 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 08:50 AM","You","ultra","Yes","claude-4-sonnet","14,481","Included"
"Jul 2, 08:46 AM","You","ultra","Yes","claude-4-sonnet","79,070","Included"
"Jul 2, 08:46 AM","You","ultra","Yes","claude-4-sonnet","78,051","Included"
"Jul 2, 08:46 AM","You","ultra","Yes","claude-4-sonnet","77,406","Included"
"Jul 2, 08:46 AM","You","ultra","Yes","claude-4-sonnet","76,574","Included"
"Jul 2, 08:46 AM","You","ultra","Yes","claude-4-sonnet","76,096","Included"
"Jul 2, 08:46 AM","You","ultra","Yes","claude-4-sonnet","75,727","Included"
"Jul 2, 08:46 AM","You","ultra","Yes","claude-4-sonnet","74,744","Included"
"Jul 2, 08:46 AM","You","ultra","Yes","claude-4-sonnet","74,514","Included"
"Jul 2, 08:46 AM","You","ultra","Yes","claude-4-sonnet","71,682","Included"
"Jul 2, 08:46 AM","You","ultra","Yes","claude-4-sonnet","71,205","Included"
"Jul 2, 08:46 AM","You","ultra","Yes","claude-4-sonnet","70,738","Included"
"Jul 2, 08:46 AM","You","ultra","Yes","claude-4-sonnet","70,283","Included"
"Jul 2, 08:45 AM","You","ultra","Yes","claude-4-sonnet","69,648","Included"
"Jul 2, 08:45 AM","You","ultra","Yes","claude-4-sonnet","69,165","Included"
"Jul 2, 02:09 AM","You","ultra","Yes","claude-4-sonnet","85,052","Included"
"Jul 2, 02:09 AM","You","ultra","Yes","claude-4-sonnet","84,236","Included"
"Jul 2, 02:09 AM","You","ultra","Yes","claude-4-sonnet","84,008","Included"
"Jul 2, 02:09 AM","You","ultra","Yes","claude-4-sonnet","81,814","Included"
"Jul 2, 02:09 AM","You","ultra","Yes","claude-4-sonnet","81,590","Included"
"Jul 2, 02:08 AM","You","ultra","Yes","claude-4-sonnet","76,487","Included"
"Jul 2, 02:08 AM","You","ultra","Yes","claude-4-sonnet","73,961","Included"
"Jul 2, 02:08 AM","You","Errored, Not Charged","Yes","claude-4-sonnet","73,809","Included"
"Jul 2, 02:08 AM","You","ultra","Yes","claude-4-sonnet","73,583","Included"
"Jul 2, 02:07 AM","You","ultra","Yes","claude-4-sonnet","70,915","Included"
"Jul 2, 02:07 AM","You","ultra","Yes","claude-4-sonnet","70,657","Included"
"Jul 2, 02:07 AM","You","ultra","Yes","claude-4-sonnet","67,671","Included"
"Jul 2, 02:07 AM","You","ultra","Yes","claude-4-sonnet","65,834","Included"
"Jul 2, 02:07 AM","You","ultra","Yes","claude-4-sonnet","65,559","Included"
"Jul 2, 02:06 AM","You","ultra","Yes","claude-4-sonnet","62,496","Included"
"Jul 2, 02:06 AM","You","ultra","Yes","claude-4-sonnet","151,211","Included"
"Jul 2, 02:06 AM","You","ultra","Yes","claude-4-sonnet","137,463","Included"
"Jul 2, 02:06 AM","You","ultra","Yes","claude-4-sonnet","137,042","Included"
"Jul 2, 02:05 AM","You","ultra","Yes","claude-4-sonnet","136,434","Included"
"Jul 2, 02:05 AM","You","ultra","Yes","claude-4-sonnet","134,494","Included"
"Jul 2, 02:04 AM","You","ultra","Yes","claude-4-sonnet","134,180","Included"
"Jul 2, 02:04 AM","You","ultra","Yes","claude-4-sonnet","130,787","Included"
"Jul 2, 02:04 AM","You","ultra","Yes","claude-4-sonnet","130,542","Included"
"Jul 2, 02:04 AM","You","ultra","Yes","claude-4-sonnet","130,310","Included"
"Jul 2, 02:03 AM","You","ultra","Yes","claude-4-sonnet","129,957","Included"
"Jul 2, 02:03 AM","You","ultra","Yes","claude-4-sonnet","129,308","Included"
"Jul 2, 02:03 AM","You","ultra","Yes","claude-4-sonnet","128,593","Included"
"Jul 2, 01:58 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 01:57 AM","You","ultra","Yes","claude-4-sonnet","127,572","Included"
"Jul 2, 01:57 AM","You","ultra","Yes","claude-4-sonnet","126,760","Included"
"Jul 2, 01:57 AM","You","ultra","Yes","claude-4-sonnet","125,985","Included"
"Jul 2, 01:57 AM","You","ultra","Yes","claude-4-sonnet","125,698","Included"
"Jul 2, 01:51 AM","You","ultra","Yes","claude-4-sonnet","121,862","Included"
"Jul 2, 01:51 AM","You","ultra","Yes","claude-4-sonnet","120,811","Included"
"Jul 2, 01:51 AM","You","ultra","Yes","claude-4-sonnet","120,391","Included"
"Jul 2, 01:51 AM","You","ultra","Yes","claude-4-sonnet","120,147","Included"
"Jul 2, 01:51 AM","You","ultra","Yes","claude-4-sonnet","119,864","Included"
"Jul 2, 01:51 AM","You","ultra","Yes","claude-4-sonnet","119,587","Included"
"Jul 2, 01:50 AM","You","ultra","Yes","claude-4-sonnet","119,341","Included"
"Jul 2, 01:50 AM","You","ultra","Yes","claude-4-sonnet","110,690","Included"
"Jul 2, 01:50 AM","You","Aborted, Not Charged","Yes","claude-4-sonnet","0","Included"
"Jul 2, 01:50 AM","You","ultra","Yes","claude-4-sonnet","0","Included"
"Jul 2, 01:50 AM","You","ultra","Yes","claude-4-sonnet","110,183","Included"
"Jul 2, 01:50 AM","You","Errored, Not Charged","Yes","claude-4-sonnet","0","Included"
"Jul 2, 01:50 AM","You","ultra","Yes","claude-4-sonnet","109,963","Included"
"Jul 2, 01:50 AM","You","ultra","Yes","claude-4-sonnet","109,719","Included"
"Jul 2, 01:50 AM","You","Errored, Not Charged","Yes","claude-4-sonnet","109,310","Included"
"Jul 2, 01:50 AM","You","ultra","Yes","claude-4-sonnet","108,753","Included"
"Jul 2, 01:49 AM","You","ultra","Yes","claude-4-sonnet","108,138","Included"
"Jul 2, 01:49 AM","You","ultra","Yes","claude-4-sonnet","103,986","Included"
"Jul 2, 01:49 AM","You","ultra","Yes","claude-4-sonnet","103,593","Included"
"Jul 2, 01:49 AM","You","ultra","Yes","claude-4-sonnet","103,172","Included"
"Jul 2, 01:49 AM","You","ultra","Yes","claude-4-sonnet","102,770","Included"
"Jul 2, 01:49 AM","You","ultra","Yes","claude-4-sonnet","102,567","Included"
"Jul 2, 01:49 AM","You","ultra","Yes","claude-4-sonnet","102,235","Included"
"Jul 2, 01:48 AM","You","ultra","Yes","claude-4-sonnet","101,603","Included"
"Jul 2, 01:48 AM","You","ultra","Yes","claude-4-sonnet","100,284","Included"
"Jul 2, 01:44 AM","You","ultra","Yes","claude-4-sonnet","97,998","Included"
"Jul 2, 01:44 AM","You","ultra","Yes","claude-4-sonnet","97,397","Included"
"Jul 2, 01:44 AM","You","ultra","Yes","claude-4-sonnet","97,009","Included"
"Jul 2, 01:44 AM","You","ultra","Yes","claude-4-sonnet","95,037","Included"
"Jul 2, 01:44 AM","You","ultra","Yes","claude-4-sonnet","94,740","Included"
"Jul 2, 01:44 AM","You","ultra","Yes","claude-4-sonnet","89,962","Included"
"Jul 2, 01:44 AM","You","ultra","Yes","claude-4-sonnet","89,761","Included"
"Jul 2, 01:44 AM","You","ultra","Yes","claude-4-sonnet","89,610","Included"
"Jul 2, 01:44 AM","You","ultra","Yes","claude-4-sonnet","85,897","Included"
"Jul 2, 01:43 AM","You","ultra","Yes","claude-4-sonnet","85,686","Included"
"Jul 2, 01:43 AM","You","ultra","Yes","claude-4-sonnet","77,879","Included"
"Jul 2, 01:43 AM","You","ultra","Yes","claude-4-sonnet","77,618","Included"
"Jul 2, 01:43 AM","You","ultra","Yes","claude-4-sonnet","72,528","Included"
"Jul 2, 01:43 AM","You","ultra","Yes","claude-4-sonnet","72,149","Included"
"Jul 2, 01:43 AM","You","ultra","Yes","claude-4-sonnet","67,393","Included"
"Jul 2, 01:43 AM","You","ultra","Yes","claude-4-sonnet","66,916","Included"
"Jul 2, 01:43 AM","You","ultra","Yes","claude-4-sonnet","57,978","Included"
"Jul 2, 01:42 AM","You","ultra","Yes","claude-4-sonnet","57,876","Included"
"Jul 2, 01:42 AM","You","ultra","Yes","claude-4-sonnet","57,670","Included"
"Jul 2, 01:42 AM","You","ultra","Yes","claude-4-sonnet","53,081","Included"
"Jul 2, 01:42 AM","You","ultra","Yes","claude-4-sonnet","48,292","Included"
"Jul 2, 01:42 AM","You","ultra","Yes","claude-4-sonnet","47,984","Included"
"Jul 2, 01:42 AM","You","ultra","Yes","claude-4-sonnet","43,479","Included"
"Jul 2, 01:42 AM","You","Errored, Not Charged","Yes","claude-4-sonnet","0","Included"
"Jul 2, 01:41 AM","You","ultra","Yes","claude-4-sonnet","26,199","Included"
"Jul 2, 01:41 AM","You","ultra","Yes","claude-4-sonnet","25,933","Included"
"Jul 2, 01:41 AM","You","ultra","Yes","claude-4-sonnet","21,273","Included"
"Jul 2, 01:41 AM","You","ultra","Yes","claude-4-sonnet","20,828","Included"
"Jul 2, 01:41 AM","You","ultra","Yes","claude-4-sonnet","20,713","Included"
"Jul 2, 01:41 AM","You","ultra","Yes","claude-4-sonnet","20,537","Included"
"Jul 2, 01:41 AM","You","ultra","Yes","claude-4-sonnet","20,393","Included"
"Jul 2, 01:41 AM","You","ultra","Yes","claude-4-sonnet","20,248","Included"
"Jul 2, 01:37 AM","You","ultra","Yes","claude-4-sonnet","41,272","Included"
"Jul 2, 01:36 AM","You","ultra","Yes","claude-4-sonnet","40,995","Included"
"Jul 2, 01:36 AM","You","ultra","Yes","claude-4-sonnet","38,757","Included"
"Jul 2, 01:36 AM","You","ultra","Yes","claude-4-sonnet","38,353","Included"
"Jul 2, 01:36 AM","You","ultra","Yes","claude-4-sonnet","33,315","Included"
"Jul 2, 01:35 AM","You","ultra","Yes","claude-4-sonnet","180,406","Included"
"Jul 2, 01:35 AM","You","ultra","Yes","claude-4-sonnet","149,793","Included"
"Jul 2, 01:35 AM","You","ultra","Yes","claude-4-sonnet","147,740","Included"
"Jul 2, 01:34 AM","You","ultra","Yes","claude-4-sonnet","147,244","Included"
"Jul 2, 01:34 AM","You","ultra","Yes","claude-4-sonnet","146,767","Included"
"Jul 2, 01:34 AM","You","ultra","Yes","claude-4-sonnet","141,963","Included"
"Jul 2, 01:33 AM","You","ultra","Yes","claude-4-sonnet","138,240","Included"
"Jul 2, 01:33 AM","You","ultra","Yes","claude-4-sonnet","137,782","Included"
"Jul 2, 01:33 AM","You","Errored, Not Charged","Yes","claude-4-sonnet","137,561","Included"
"Jul 2, 01:33 AM","You","ultra","Yes","claude-4-sonnet","137,364","Included"
"Jul 2, 01:32 AM","You","ultra","Yes","claude-4-sonnet","136,994","Included"
"Jul 2, 01:32 AM","You","ultra","Yes","claude-4-sonnet","134,984","Included"
"Jul 2, 01:32 AM","You","ultra","Yes","claude-4-sonnet","132,561","Included"
"Jul 2, 01:32 AM","You","ultra","Yes","claude-4-sonnet","131,912","Included"
"Jul 2, 01:31 AM","You","ultra","Yes","claude-4-sonnet","131,365","Included"
"Jul 2, 01:31 AM","You","ultra","Yes","claude-4-sonnet","130,882","Included"
"Jul 2, 01:31 AM","You","ultra","Yes","claude-4-sonnet","130,472","Included"
"Jul 2, 01:30 AM","You","ultra","Yes","claude-4-sonnet","130,122","Included"
"Jul 2, 01:30 AM","You","ultra","Yes","claude-4-sonnet","129,532","Included"
"Jul 2, 01:30 AM","You","ultra","Yes","claude-4-sonnet","122,250","Included"
"Jul 2, 01:30 AM","You","ultra","Yes","claude-4-sonnet","121,929","Included"
"Jul 2, 01:30 AM","You","ultra","Yes","claude-4-sonnet","121,463","Included"
"Jul 2, 01:29 AM","You","ultra","Yes","claude-4-sonnet","116,485","Included"
"Jul 2, 01:28 AM","You","ultra","Yes","claude-4-sonnet","114,361","Included"
"Jul 2, 01:28 AM","You","ultra","Yes","claude-4-sonnet","113,655","Included"
"Jul 2, 01:28 AM","You","ultra","Yes","claude-4-sonnet","113,388","Included"
"Jul 2, 01:28 AM","You","ultra","Yes","claude-4-sonnet","113,172","Included"
"Jul 2, 01:28 AM","You","ultra","Yes","claude-4-sonnet","112,758","Included"
"Jul 2, 01:28 AM","You","ultra","Yes","claude-4-sonnet","112,335","Included"
"Jul 2, 01:27 AM","You","ultra","Yes","claude-4-sonnet","112,030","Included"
"Jul 2, 01:27 AM","You","ultra","Yes","claude-4-sonnet","111,777","Included"
"Jul 2, 01:27 AM","You","ultra","Yes","claude-4-sonnet","107,024","Included"
"Jul 2, 01:27 AM","You","ultra","Yes","claude-4-sonnet","106,437","Included"
"Jul 2, 01:27 AM","You","ultra","Yes","claude-4-sonnet","104,983","Included"
"Jul 2, 01:27 AM","You","ultra","Yes","claude-4-sonnet","102,618","Included"
"Jul 2, 01:26 AM","You","ultra","Yes","claude-4-sonnet","97,876","Included"
"Jul 2, 01:26 AM","You","ultra","Yes","claude-4-sonnet","96,076","Included"
"Jul 2, 01:26 AM","You","ultra","Yes","claude-4-sonnet","88,307","Included"
"Jul 2, 01:24 AM","You","ultra","Yes","claude-4-sonnet","86,408","Included"
"Jul 2, 01:23 AM","You","ultra","Yes","claude-4-sonnet","86,110","Included"
"Jul 2, 01:23 AM","You","ultra","Yes","claude-4-sonnet","85,667","Included"
"Jul 2, 01:23 AM","You","ultra","Yes","claude-4-sonnet","85,346","Included"
"Jul 2, 01:23 AM","You","ultra","Yes","claude-4-sonnet","84,887","Included"
"Jul 2, 01:23 AM","You","ultra","Yes","claude-4-sonnet","84,332","Included"
"Jul 2, 01:23 AM","You","ultra","Yes","claude-4-sonnet","79,679","Included"
"Jul 2, 01:22 AM","You","ultra","Yes","claude-4-sonnet","77,573","Included"
"Jul 2, 01:22 AM","You","ultra","Yes","claude-4-sonnet","77,018","Included"
"Jul 2, 01:22 AM","You","Errored, Not Charged","Yes","claude-4-sonnet","72,135","Included"
"Jul 2, 01:21 AM","You","ultra","Yes","claude-4-sonnet","71,889","Included"
"Jul 2, 01:21 AM","You","ultra","Yes","claude-4-sonnet","68,844","Included"
"Jul 2, 01:21 AM","You","ultra","Yes","claude-4-sonnet","66,643","Included"
"Jul 2, 01:21 AM","You","ultra","Yes","claude-4-sonnet","66,462","Included"
"Jul 2, 01:21 AM","You","ultra","Yes","claude-4-sonnet","65,944","Included"
"Jul 2, 01:20 AM","You","ultra","Yes","claude-4-sonnet","65,391","Included"
"Jul 2, 01:20 AM","You","ultra","Yes","claude-4-sonnet","64,224","Included"
"Jul 2, 01:20 AM","You","ultra","Yes","claude-4-sonnet","63,309","Included"
"Jul 2, 01:20 AM","You","ultra","Yes","claude-4-sonnet","63,081","Included"
"Jul 2, 01:20 AM","You","ultra","Yes","claude-4-sonnet","58,231","Included"
"Jul 2, 01:19 AM","You","Errored, Not Charged","Yes","claude-4-sonnet","0","Included"
"Jul 2, 01:19 AM","You","ultra","Yes","claude-4-sonnet","56,173","Included"
"Jul 2, 01:19 AM","You","ultra","Yes","claude-4-sonnet","55,969","Included"
"Jul 2, 01:19 AM","You","ultra","Yes","claude-4-sonnet","53,206","Included"
"Jul 2, 01:19 AM","You","ultra","Yes","claude-4-sonnet","52,893","Included"
"Jul 2, 01:19 AM","You","ultra","Yes","claude-4-sonnet","48,091","Included"
"Jul 2, 01:18 AM","You","ultra","Yes","claude-4-sonnet","47,894","Included"
"Jul 2, 01:18 AM","You","ultra","Yes","claude-4-sonnet","47,658","Included"
"Jul 2, 01:18 AM","You","ultra","Yes","claude-4-sonnet","47,424","Included"
"Jul 2, 01:18 AM","You","ultra","Yes","claude-4-sonnet","47,076","Included"
"Jul 2, 01:18 AM","You","Errored, Not Charged","Yes","claude-4-sonnet","0","Included"
"Jul 2, 01:18 AM","You","ultra","Yes","claude-4-sonnet","42,482","Included"
"Jul 2, 01:18 AM","You","ultra","Yes","claude-4-sonnet","80,300","Included"
"Jul 2, 01:18 AM","You","ultra","Yes","claude-4-sonnet","42,038","Included"
"Jul 2, 01:17 AM","You","Errored, Not Charged","Yes","claude-4-sonnet","75,726","Included"
